episode,total_reward,epsilon,loss,episode_length,high_score,max_y
4445,856.7000,0.0100,22.1303,86,1347.0000,7
4446,856.7000,0.0100,18.3648,86,1347.0000,7
4447,864.9000,0.0100,23.0196,94,1347.0000,7
4448,621.8000,0.0100,14.9009,65,1347.0000,7
4449,619.8000,0.0100,18.3761,65,1347.0000,7
4450,84.0000,0.0100,15.6536,12,1347.0000,5
4451,84.0000,0.0100,15.7056,12,1347.0000,5
4452,845.7000,0.0100,14.8050,86,1347.0000,7
4453,843.7000,0.0100,17.5461,86,1347.0000,7
4454,619.8000,0.0100,15.4844,65,1347.0000,7
4455,619.8000,0.0100,22.7932,65,1347.0000,7
4456,619.8000,0.0100,17.3691,65,1347.0000,7
4457,84.0000,0.0100,31.0202,12,1347.0000,5
4458,858.1000,0.0100,19.3455,86,1347.0000,7
4459,853.2000,0.0100,22.1252,91,1347.0000,7
4460,727.1000,0.0100,20.2587,76,1347.0000,7
4461,491.5000,0.0100,23.4051,58,1347.0000,7
4462,91.1000,0.0100,17.7244,22,1347.0000,6
4463,625.3000,0.0100,18.7696,65,1347.0000,7
4464,854.6000,0.0100,19.9662,91,1347.0000,7
4465,79.5000,0.0100,10.6893,22,1347.0000,5
4466,620.8000,0.0100,21.8926,65,1347.0000,7
4467,217.7000,0.0100,22.5666,40,1347.0000,7
4468,855.1000,0.0100,17.0129,87,1347.0000,7
4469,619.8000,0.0100,17.6588,65,1347.0000,7
4470,858.7000,0.0100,17.2330,86,1347.0000,7
4471,623.8000,0.0100,20.0674,65,1347.0000,7
4472,74.0000,0.0100,25.3873,13,1347.0000,5
4473,723.7000,0.0100,22.4785,76,1347.0000,7
4474,723.7000,0.0100,22.4743,76,1347.0000,7
4475,740.7000,0.0100,19.9550,76,1347.0000,7
4476,854.5000,0.0100,18.1537,88,1347.0000,7
4477,203.5000,0.0100,15.7480,38,1347.0000,7
4478,498.3000,0.0100,20.8135,60,1347.0000,7
4479,856.9000,0.0100,22.2676,89,1347.0000,7
4480,623.2000,0.0100,23.4030,65,1347.0000,7
4481,855.9000,0.0100,24.0155,88,1347.0000,7
4482,621.2000,0.0100,20.7594,65,1347.0000,7
4483,1078.6000,0.0100,26.2425,86,1347.0000,7
4484,854.7000,0.0100,22.9099,86,1347.0000,7
4485,723.7000,0.0100,19.6483,76,1347.0000,7
4486,285.7000,0.0100,15.1495,45,1347.0000,7
4487,619.8000,0.0100,24.5192,65,1347.0000,7
4488,623.2000,0.0100,20.8538,65,1347.0000,7
4489,867.3000,0.0100,18.8653,94,1347.0000,7
4490,723.7000,0.0100,22.7469,76,1347.0000,7
4491,724.7000,0.0100,16.9680,76,1347.0000,7
4492,289.3000,0.0100,32.5312,45,1347.0000,7
4493,287.8000,0.0100,22.3983,45,1347.0000,7
4494,81.2000,0.0100,23.7651,20,1347.0000,5
4495,856.5000,0.0100,19.7238,88,1347.0000,7
4496,723.7000,0.0100,15.8397,76,1347.0000,7
4497,867.9000,0.0100,19.6036,69,1347.0000,7
4498,725.7000,0.0100,20.4274,76,1347.0000,7
4499,727.8000,0.0100,18.9392,80,1347.0000,7
4500,84.0000,0.0100,19.6707,12,1347.0000,5
4501,84.0000,0.0100,19.5029,12,1347.0000,5
4502,84.0000,0.0100,12.6019,12,1347.0000,5
4503,74.1000,0.0100,22.9913,12,1347.0000,5
4504,84.0000,0.0100,7.4471,12,1347.0000,5
4505,850.5000,0.0100,16.7262,88,1347.0000,7
4506,850.2000,0.0100,23.1186,86,1347.0000,7
4507,1070.7000,0.0100,23.6157,86,1347.0000,7
4508,92.9000,0.0100,21.1308,18,1347.0000,6
4509,856.1000,0.0100,25.9466,86,1347.0000,7
4510,855.9000,0.0100,21.2624,88,1347.0000,7
4511,298.6000,0.0100,22.0406,47,1347.0000,7
4512,850.6000,0.0100,20.4411,96,1347.0000,7
4513,854.5000,0.0100,17.5991,88,1347.0000,7
4514,1065.0000,0.0100,15.2709,93,1347.0000,7
4515,1088.9000,0.0100,23.8184,94,1347.0000,7
4516,869.2000,0.0100,20.3125,86,1347.0000,7
4517,857.7000,0.0100,21.9307,86,1347.0000,7
4518,856.5000,0.0100,19.7832,88,1347.0000,7
4519,869.4000,0.0100,22.5556,94,1347.0000,7
4520,80.1000,0.0100,24.2370,22,1347.0000,5
4521,864.9000,0.0100,21.3969,94,1347.0000,7
4522,298.6000,0.0100,17.7746,47,1347.0000,7
4523,856.7000,0.0100,16.4406,86,1347.0000,7
4524,831.6000,0.0100,20.1227,92,1347.0000,7
4525,84.0000,0.0100,27.3838,12,1347.0000,5
4526,84.0000,0.0100,22.2226,12,1347.0000,5
4527,864.9000,0.0100,19.9910,94,1347.0000,7
4528,854.5000,0.0100,21.3536,88,1347.0000,7
4529,832.6000,0.0100,21.5724,92,1347.0000,7
4530,864.9000,0.0100,16.7156,94,1347.0000,7
4531,652.1000,0.0100,19.3910,72,1347.0000,7
4532,849.2000,0.0100,24.0157,96,1347.0000,7
4533,854.2000,0.0100,20.9436,96,1347.0000,7
4534,856.2000,0.0100,22.1787,96,1347.0000,7
4535,80.1000,0.0100,15.9513,22,1347.0000,5
4536,1054.5000,0.0100,18.0370,108,1347.0000,7
4537,642.7000,0.0100,20.3836,70,1347.0000,7
4538,858.7000,0.0100,26.0704,86,1347.0000,7
4539,702.0000,0.0100,18.2201,73,1347.0000,7
4540,641.4000,0.0100,22.1667,69,1347.0000,7
4541,71.1000,0.0100,18.1551,32,1347.0000,5
4542,507.2000,0.0100,13.8941,66,1347.0000,7
4543,283.3000,0.0100,20.1055,45,1347.0000,7
4544,641.4000,0.0100,18.6179,69,1347.0000,7
4545,643.4000,0.0100,19.1612,69,1347.0000,7
4546,855.2000,0.0100,15.3541,96,1347.0000,7
4547,856.7000,0.0100,21.8157,86,1347.0000,7
4548,84.0000,0.0100,13.6710,12,1347.0000,5
4549,831.6000,0.0100,18.5127,92,1347.0000,7
4550,855.0000,0.0100,18.6492,93,1347.0000,7
4551,83.9000,0.0100,16.3948,13,1347.0000,5
4552,869.9000,0.0100,19.4077,94,1347.0000,7
4553,867.9000,0.0100,22.5638,94,1347.0000,7
4554,84.0000,0.0100,37.2947,12,1347.0000,5
4555,868.8000,0.0100,18.5226,95,1347.0000,7
4556,621.8000,0.0100,21.6692,65,1347.0000,7
4557,80.1000,0.0100,22.7834,22,1347.0000,5
4558,724.5000,0.0100,22.0802,83,1347.0000,7
4559,84.0000,0.0100,22.4648,12,1347.0000,5
4560,501.8000,0.0100,21.8343,60,1347.0000,7
4561,296.6000,0.0100,16.3201,47,1347.0000,7
4562,203.4000,0.0100,24.0876,39,1347.0000,7
4563,856.6000,0.0100,18.9621,87,1347.0000,7
4564,70.9000,0.0100,19.8275,34,1347.0000,6
4565,84.0000,0.0100,24.7347,12,1347.0000,5
4566,724.5000,0.0100,19.0596,78,1347.0000,7
4567,843.6000,0.0100,20.2981,92,1347.0000,7
4568,723.7000,0.0100,22.1613,80,1347.0000,7
4569,97.6000,0.0100,22.5006,37,1347.0000,6
4570,858.1000,0.0100,20.5389,86,1347.0000,7
4571,286.7000,0.0100,26.2668,45,1347.0000,7
4572,642.8000,0.0100,21.8990,69,1347.0000,7
4573,501.2000,0.0100,25.3254,60,1347.0000,7
4574,419.2000,0.0100,19.5164,55,1347.0000,7
4575,642.8000,0.0100,18.1869,69,1347.0000,7
4576,856.4000,0.0100,21.3519,88,1347.0000,7
4577,644.8000,0.0100,21.0742,69,1347.0000,7
4578,521.4000,0.0100,19.9041,63,1347.0000,7
4579,856.1000,0.0100,18.7997,86,1347.0000,7
4580,846.1000,0.0100,19.6567,86,1347.0000,7
4581,642.8000,0.0100,22.7576,69,1347.0000,7
4582,643.4000,0.0100,22.6138,69,1347.0000,7
4583,637.3000,0.0100,20.5538,70,1347.0000,7
4584,501.7000,0.0100,18.8701,60,1347.0000,7
4585,713.9000,0.0100,18.9001,78,1347.0000,7
4586,843.1000,0.0100,18.5949,86,1347.0000,7
4587,501.2000,0.0100,20.6245,60,1347.0000,7
4588,81.2000,0.0100,19.9834,20,1347.0000,5
4589,859.1000,0.0100,17.8668,86,1347.0000,7
4590,859.1000,0.0100,25.0902,86,1347.0000,7
4591,643.4000,0.0100,15.1630,69,1347.0000,7
4592,642.8000,0.0100,16.7152,69,1347.0000,7
4593,861.0000,0.0100,17.8601,87,1347.0000,7
4594,858.7000,0.0100,21.3769,86,1347.0000,7
4595,81.2000,0.0100,21.8240,20,1347.0000,5
4596,81.2000,0.0100,18.8914,20,1347.0000,5
4597,644.8000,0.0100,18.3377,69,1347.0000,7
4598,499.2000,0.0100,21.7148,60,1347.0000,7
4599,857.1000,0.0100,20.0812,86,1347.0000,7
4600,856.0000,0.0100,20.5236,87,1347.0000,7
4601,834.5000,0.0100,21.7548,92,1347.0000,7
4602,857.1000,0.0100,18.4152,86,1347.0000,7
4603,69.4000,0.0100,27.3292,18,1347.0000,5
4604,646.8000,0.0100,24.4543,69,1347.0000,7
4605,856.1000,0.0100,19.2530,86,1347.0000,7
4606,81.2000,0.0100,24.4099,20,1347.0000,5
4607,81.2000,0.0100,13.5517,20,1347.0000,5
4608,856.1000,0.0100,21.2686,86,1347.0000,7
4609,81.2000,0.0100,20.3600,20,1347.0000,5
4610,854.1000,0.0100,21.2325,86,1347.0000,7
4611,81.2000,0.0100,20.2440,20,1347.0000,5
4612,81.2000,0.0100,17.9271,20,1347.0000,5
4613,81.2000,0.0100,18.9142,20,1347.0000,5
4614,1057.6000,0.0100,16.8830,87,1347.0000,7
4615,860.1000,0.0100,20.4188,86,1347.0000,7
4616,291.3000,0.0100,19.8646,45,1347.0000,7
4617,89.9000,0.0100,22.7558,34,1347.0000,6
4618,852.2000,0.0100,19.4226,86,1347.0000,7
4619,84.8000,0.0100,19.8832,34,1347.0000,6
4620,860.8000,0.0100,20.3945,89,1347.0000,7
4621,439.1000,0.0100,25.2663,56,1347.0000,7
4622,642.9000,0.0100,20.5985,68,1347.0000,7
4623,81.2000,0.0100,14.1967,20,1347.0000,5
4624,81.2000,0.0100,18.8124,20,1347.0000,5
4625,297.7000,0.0100,21.9854,50,1347.0000,7
4626,856.8000,0.0100,15.7826,89,1347.0000,7
4627,856.6000,0.0100,17.1035,86,1347.0000,7
4628,859.1000,0.0100,19.7296,86,1347.0000,7
4629,91.5000,0.0100,24.0539,22,1347.0000,6
4630,632.0000,0.0100,18.9167,67,1347.0000,7
4631,858.8000,0.0100,21.0518,89,1347.0000,7
4632,856.8000,0.0100,24.7717,89,1347.0000,7
4633,84.8000,0.0100,21.4654,34,1347.0000,6
4634,858.1000,0.0100,25.7795,86,1347.0000,7
4635,81.2000,0.0100,29.8509,20,1347.0000,5
4636,93.1000,0.0100,15.3435,22,1347.0000,6
4637,857.4000,0.0100,19.6340,89,1347.0000,7
4638,81.2000,0.0100,14.7442,20,1347.0000,5
4639,93.1000,0.0100,24.1833,22,1347.0000,6
4640,860.8000,0.0100,19.9351,89,1347.0000,7
4641,81.2000,0.0100,18.4560,20,1347.0000,5
4642,83.8000,0.0100,23.0078,20,1347.0000,5
4643,858.8000,0.0100,19.0393,89,1347.0000,7
4644,81.2000,0.0100,19.8842,20,1347.0000,5
4645,81.2000,0.0100,25.5188,20,1347.0000,5
4646,81.2000,0.0100,19.1200,20,1347.0000,5
4647,81.2000,0.0100,21.2992,20,1347.0000,5
4648,288.2000,0.0100,19.0012,45,1347.0000,7
4649,706.5000,0.0100,20.3739,78,1347.0000,7
4650,857.4000,0.0100,19.8402,89,1347.0000,7
4651,81.2000,0.0100,25.8384,20,1347.0000,5
4652,858.8000,0.0100,21.2165,89,1347.0000,7
4653,862.9000,0.0100,17.6553,89,1347.0000,7
4654,858.4000,0.0100,20.5907,89,1347.0000,7
4655,289.2000,0.0100,18.8727,45,1347.0000,7
4656,287.7000,0.0100,19.6505,60,1347.0000,7
4657,93.1000,0.0100,14.3308,22,1347.0000,6
4658,859.1000,0.0100,18.9394,86,1347.0000,7
4659,81.2000,0.0100,17.6466,20,1347.0000,5
4660,81.2000,0.0100,26.3540,20,1347.0000,5
4661,860.4000,0.0100,16.7446,89,1347.0000,7
4662,503.2000,0.0100,17.7693,60,1347.0000,7
4663,637.5000,0.0100,17.3952,68,1347.0000,7
4664,858.8000,0.0100,25.1449,89,1347.0000,7
4665,644.8000,0.0100,14.4868,69,1347.0000,7
4666,228.5000,0.0100,21.6349,42,1347.0000,7
4667,709.0000,0.0100,21.2572,73,1347.0000,7
4668,725.9000,0.0100,18.8940,83,1347.0000,7
4669,81.2000,0.0100,19.5581,20,1347.0000,5
4670,861.7000,0.0100,21.5809,86,1347.0000,7
4671,81.2000,0.0100,20.2211,20,1347.0000,5
4672,81.2000,0.0100,19.9110,20,1347.0000,5
4673,84.0000,0.0100,16.9231,12,1347.0000,5
4674,847.5000,0.0100,18.6607,92,1347.0000,7
4675,847.5000,0.0100,18.8360,92,1347.0000,7
4676,84.0000,0.0100,21.1497,12,1347.0000,5
4677,84.0000,0.0100,35.8456,12,1347.0000,5
4678,847.5000,0.0100,19.8144,92,1347.0000,7
4679,847.5000,0.0100,23.3095,92,1347.0000,7
4680,217.8000,0.0100,26.0241,39,1347.0000,7
4681,849.6000,0.0100,21.3286,92,1347.0000,7
4682,81.2000,0.0100,16.0288,20,1347.0000,5
4683,81.2000,0.0100,11.5699,20,1347.0000,5
4684,81.2000,0.0100,30.8283,20,1347.0000,5
4685,81.2000,0.0100,24.8435,20,1347.0000,5
4686,1080.7000,0.0100,17.5949,86,1347.0000,7
4687,81.2000,0.0100,16.9317,20,1347.0000,5
4688,233.8000,0.0100,23.7927,40,1347.0000,7
4689,84.0000,0.0100,26.7832,12,1347.0000,5
4690,644.8000,0.0100,17.1018,69,1347.0000,7
4691,66.0000,0.0100,18.3540,22,1347.0000,5
4692,501.2000,0.0100,21.5360,60,1347.0000,7
4693,81.2000,0.0100,20.8586,20,1347.0000,5
4694,81.2000,0.0100,21.1390,20,1347.0000,5
4695,84.0000,0.0100,16.0489,12,1347.0000,5
4696,1036.1000,0.0100,20.4669,92,1347.0000,7
4697,84.0000,0.0100,19.0182,12,1347.0000,5
4698,861.7000,0.0100,19.2360,86,1347.0000,7
4699,306.4000,0.0100,20.6118,34,1347.0000,7
4700,860.4000,0.0100,23.7382,89,1347.0000,7
4701,850.6000,0.0100,19.5939,92,1347.0000,7
4702,84.0000,0.0100,29.3679,12,1347.0000,5
4703,502.8000,0.0100,20.7655,60,1347.0000,7
4704,1047.6000,0.0100,19.3389,92,1347.0000,7
4705,1068.1000,0.0100,19.7784,92,1347.0000,7
4706,84.0000,0.0100,20.3672,12,1347.0000,5
4707,1045.6000,0.0100,21.7686,92,1347.0000,7
4708,84.0000,0.0100,10.3523,12,1347.0000,5
4709,84.0000,0.0100,19.9697,12,1347.0000,5
4710,84.0000,0.0100,19.0087,12,1347.0000,5
4711,84.0000,0.0100,28.3381,12,1347.0000,5
4712,1080.7000,0.0100,23.5188,86,1347.0000,7
4713,867.5000,0.0100,28.3099,68,1347.0000,7
4714,81.2000,0.0100,23.1415,20,1347.0000,5
4715,81.2000,0.0100,24.6572,20,1347.0000,5
4716,1057.9000,0.0100,20.6242,89,1347.0000,7
4717,1066.6000,0.0100,19.5117,87,1347.0000,7
4718,80.2000,0.0100,17.3092,20,1347.0000,5
4719,1080.7000,0.0100,20.5574,86,1347.0000,7
4720,1057.9000,0.0100,19.3843,89,1347.0000,7
4721,1058.9000,0.0100,13.7703,89,1347.0000,7
4722,510.3000,0.0100,29.2667,45,1347.0000,7
4723,1081.4000,0.0100,17.7944,89,1347.0000,7
4724,1080.7000,0.0100,25.2997,86,1347.0000,7
4725,1042.4000,0.0100,17.7205,104,1347.0000,7
4726,866.4000,0.0100,23.4438,69,1347.0000,7
4727,1056.9000,0.0100,19.0866,89,1347.0000,7
4728,862.4000,0.0100,19.0919,89,1347.0000,7
4729,504.8000,0.0100,23.6547,60,1347.0000,7
4730,861.4000,0.0100,22.0806,89,1347.0000,7
4731,859.7000,0.0100,17.9761,86,1347.0000,7
4732,1047.6000,0.0100,20.7696,92,1347.0000,7
4733,84.0000,0.0100,13.5618,12,1347.0000,5
4734,707.3000,0.0100,15.9685,75,1347.0000,7
4735,1059.7000,0.0100,20.7230,86,1347.0000,7
4736,646.4000,0.0100,20.7542,69,1347.0000,7
4737,862.4000,0.0100,22.9808,89,1347.0000,7
4738,648.4000,0.0100,16.9233,69,1347.0000,7
4739,858.1000,0.0100,24.7713,86,1347.0000,7
4740,84.0000,0.0100,21.2315,12,1347.0000,5
4741,1058.7000,0.0100,20.5603,86,1347.0000,7
4742,84.0000,0.0100,25.9488,12,1347.0000,5
4743,84.0000,0.0100,34.9909,12,1347.0000,5
4744,84.0000,0.0100,20.1072,12,1347.0000,5
4745,84.0000,0.0100,25.4906,12,1347.0000,5
4746,84.0000,0.0100,23.4478,12,1347.0000,5
4747,84.0000,0.0100,24.8433,12,1347.0000,5
4748,84.0000,0.0100,21.8062,12,1347.0000,5
4749,84.0000,0.0100,22.2860,12,1347.0000,5
4750,84.0000,0.0100,24.2987,12,1347.0000,5
4751,84.0000,0.0100,19.6627,12,1347.0000,5
4752,84.0000,0.0100,33.9944,12,1347.0000,5
4753,84.0000,0.0100,17.6722,12,1347.0000,5
4754,84.0000,0.0100,17.5216,12,1347.0000,5
4755,84.0000,0.0100,23.8237,12,1347.0000,5
4756,84.0000,0.0100,20.3833,12,1347.0000,5
4757,84.0000,0.0100,30.9844,12,1347.0000,5
4758,84.0000,0.0100,22.6177,12,1347.0000,5
4759,84.0000,0.0100,27.2258,12,1347.0000,5
4760,84.0000,0.0100,23.8719,12,1347.0000,5
4761,84.0000,0.0100,9.3154,12,1347.0000,5
4762,1058.2000,0.0100,17.7335,86,1347.0000,7
4763,84.0000,0.0100,27.4511,12,1347.0000,5
4764,84.0000,0.0100,19.2309,12,1347.0000,5
4765,84.0000,0.0100,31.1063,12,1347.0000,5
4766,84.0000,0.0100,17.3877,12,1347.0000,5
4767,849.7000,0.0100,17.9206,86,1347.0000,7
4768,84.0000,0.0100,13.6863,12,1347.0000,5
4769,849.2000,0.0100,20.6404,86,1347.0000,7
4770,859.7000,0.0100,22.4294,86,1347.0000,7
4771,84.0000,0.0100,17.7957,12,1347.0000,5
4772,84.0000,0.0100,15.7819,12,1347.0000,5
4773,84.0000,0.0100,22.5323,12,1347.0000,5
4774,84.0000,0.0100,21.5317,12,1347.0000,5
4775,84.0000,0.0100,15.8406,12,1347.0000,5
4776,84.0000,0.0100,13.7398,12,1347.0000,5
4777,714.8000,0.0100,23.2014,60,1347.0000,7
4778,84.0000,0.0100,26.1223,12,1347.0000,5
4779,84.0000,0.0100,17.1474,12,1347.0000,5
4780,859.7000,0.0100,27.4446,86,1347.0000,7
4781,80.2000,0.0100,21.3633,20,1347.0000,5
4782,80.2000,0.0100,23.5719,20,1347.0000,5
4783,80.2000,0.0100,16.8188,20,1347.0000,5
4784,701.7000,0.0100,23.0581,75,1347.0000,7
4785,646.4000,0.0100,21.4009,69,1347.0000,7
4786,81.2000,0.0100,20.1387,20,1347.0000,5
4787,22.0000,0.0100,22.8666,12,1347.0000,3
4788,81.2000,0.0100,15.6712,20,1347.0000,5
4789,714.8000,0.0100,18.5630,60,1347.0000,7
4790,1055.6000,0.0100,21.4520,92,1347.0000,7
4791,81.2000,0.0100,24.8550,20,1347.0000,5
4792,81.2000,0.0100,19.8474,20,1347.0000,5
4793,662.4000,0.0100,21.7336,94,1347.0000,7
4794,81.2000,0.0100,27.3656,20,1347.0000,5
4795,80.2000,0.0100,29.0487,20,1347.0000,5
4796,81.2000,0.0100,29.1150,20,1347.0000,5
4797,81.2000,0.0100,19.5396,20,1347.0000,5
4798,81.2000,0.0100,21.3545,20,1347.0000,5
4799,1056.6000,0.0100,19.2564,87,1347.0000,7
4800,1055.6000,0.0100,25.1963,92,1347.0000,7
4801,1041.3000,0.0100,20.1338,100,1347.0000,7
4802,1060.9000,0.0100,22.7928,109,1347.0000,7
4803,1058.2000,0.0100,26.6281,86,1347.0000,7
4804,84.0000,0.0100,38.0622,12,1347.0000,5
4805,84.7000,0.0100,20.1513,16,1347.0000,5
4806,1058.2000,0.0100,20.3937,86,1347.0000,7
4807,81.2000,0.0100,26.2977,20,1347.0000,5
4808,1070.2000,0.0100,22.1687,86,1347.0000,7
4809,1058.0000,0.0100,23.0617,88,1347.0000,7
4810,872.7000,0.0100,24.9309,86,1347.0000,7
4811,84.7000,0.0100,10.2068,16,1347.0000,5
4812,84.6000,0.0100,25.8937,17,1347.0000,5
4813,659.1000,0.0100,19.6397,72,1347.0000,7
4814,1046.5000,0.0100,22.5785,108,1347.0000,7
4815,1058.2000,0.0100,18.5640,86,1347.0000,7
4816,84.7000,0.0100,37.7594,16,1347.0000,5
4817,520.4000,0.0100,22.1690,54,1347.0000,7
4818,81.2000,0.0100,16.8903,20,1347.0000,5
4819,81.2000,0.0100,14.2630,20,1347.0000,5
4820,84.7000,0.0100,26.1755,16,1347.0000,5
4821,84.0000,0.0100,19.9873,12,1347.0000,5
4822,84.0000,0.0100,23.4060,12,1347.0000,5
4823,873.0000,0.0100,19.5134,88,1347.0000,7
4824,81.2000,0.0100,18.1043,20,1347.0000,5
4825,81.2000,0.0100,11.2475,20,1347.0000,5
4826,856.4000,0.0100,21.3147,69,1347.0000,7
4827,81.2000,0.0100,19.4733,20,1347.0000,5
4828,81.2000,0.0100,38.7983,20,1347.0000,5
4829,81.2000,0.0100,22.7054,20,1347.0000,5
4830,1044.6000,0.0100,22.9019,92,1347.0000,7
4831,81.2000,0.0100,20.5251,20,1347.0000,5
4832,1036.7000,0.0100,22.4506,81,1347.0000,7
4833,854.4000,0.0100,20.3917,69,1347.0000,7
4834,1052.6000,0.0100,18.2121,92,1347.0000,7
4835,81.2000,0.0100,13.6402,20,1347.0000,5
4836,81.2000,0.0100,16.2797,20,1347.0000,5
4837,644.8000,0.0100,18.3953,69,1347.0000,7
4838,81.2000,0.0100,31.3596,20,1347.0000,5
4839,81.2000,0.0100,37.1171,20,1347.0000,5
4840,81.2000,0.0100,16.6829,20,1347.0000,5
4841,81.2000,0.0100,19.8075,20,1347.0000,5
4842,81.2000,0.0100,23.0486,20,1347.0000,5
4843,81.2000,0.0100,30.6748,20,1347.0000,5
4844,81.2000,0.0100,32.8721,20,1347.0000,5
4845,81.2000,0.0100,28.9513,20,1347.0000,5
4846,81.2000,0.0100,24.0300,20,1347.0000,5
4847,647.4000,0.0100,25.3041,69,1347.0000,7
4848,643.8000,0.0100,20.3135,69,1347.0000,7
4849,84.7000,0.0100,22.8816,16,1347.0000,5
4850,661.4000,0.0100,21.3684,69,1347.0000,7
4851,84.0000,0.0100,17.4873,12,1347.0000,5
4852,84.7000,0.0100,23.1674,16,1347.0000,5
4853,68.4000,0.0100,21.3231,29,1347.0000,5
4854,84.0000,0.0100,22.8105,12,1347.0000,5
4855,84.0000,0.0100,20.7896,12,1347.0000,5
4856,84.0000,0.0100,14.1392,12,1347.0000,5
4857,84.0000,0.0100,7.4321,12,1347.0000,5
4858,84.0000,0.0100,14.3122,12,1347.0000,5
4859,67.8000,0.0100,21.5055,19,1347.0000,5
4860,84.0000,0.0100,34.4134,12,1347.0000,5
4861,84.0000,0.0100,32.9101,12,1347.0000,5
4862,859.7000,0.0100,19.0421,86,1347.0000,7
4863,67.4000,0.0100,17.8266,19,1347.0000,5
4864,67.4000,0.0100,19.4950,19,1347.0000,5
4865,84.0000,0.0100,24.1617,12,1347.0000,5
4866,856.9000,0.0100,23.7705,88,1347.0000,7
4867,84.0000,0.0100,24.7877,12,1347.0000,5
4868,84.6000,0.0100,32.0279,17,1347.0000,5
4869,67.4000,0.0100,20.5873,19,1347.0000,5
4870,84.7000,0.0100,18.2981,16,1347.0000,5
4871,67.4000,0.0100,23.3018,19,1347.0000,5
4872,67.4000,0.0100,18.6466,19,1347.0000,5
4873,84.0000,0.0100,19.4674,12,1347.0000,5
4874,82.2000,0.0100,40.3021,20,1347.0000,5
4875,67.4000,0.0100,30.2814,19,1347.0000,5
4876,67.4000,0.0100,15.0402,19,1347.0000,5
4877,84.7000,0.0100,23.0511,16,1347.0000,5
4878,67.4000,0.0100,23.7257,19,1347.0000,5
4879,84.0000,0.0100,17.2872,12,1347.0000,5
4880,84.0000,0.0100,11.4882,12,1347.0000,5
4881,84.0000,0.0100,23.7478,12,1347.0000,5
4882,84.0000,0.0100,28.7177,12,1347.0000,5
4883,84.0000,0.0100,17.8694,12,1347.0000,5
4884,84.7000,0.0100,21.1191,16,1347.0000,5
4885,858.0000,0.0100,24.0895,88,1347.0000,7
4886,84.0000,0.0100,9.8472,12,1347.0000,5
4887,84.0000,0.0100,37.8633,12,1347.0000,5
4888,84.0000,0.0100,11.0548,12,1347.0000,5
4889,84.0000,0.0100,28.0205,12,1347.0000,5
4890,84.0000,0.0100,22.1724,12,1347.0000,5
4891,67.4000,0.0100,25.3399,19,1347.0000,5
4892,84.0000,0.0100,27.2796,12,1347.0000,5
4893,84.0000,0.0100,33.9175,12,1347.0000,5
4894,84.0000,0.0100,29.0067,12,1347.0000,5
4895,84.7000,0.0100,24.9287,16,1347.0000,5
4896,860.5000,0.0100,26.3795,88,1347.0000,7
4897,1056.5000,0.0100,27.2936,88,1347.0000,7
4898,320.1000,0.0100,18.4696,37,1347.0000,7
4899,1080.7000,0.0100,23.9654,86,1347.0000,7
4900,845.1000,0.0100,18.7161,87,1347.0000,7
4901,1057.0000,0.0100,24.0991,88,1347.0000,7
4902,1054.5000,0.0100,25.1549,93,1347.0000,7
4903,81.2000,0.0100,27.0256,20,1347.0000,5
4904,81.2000,0.0100,26.5034,20,1347.0000,5
4905,1068.0000,0.0100,20.6012,88,1347.0000,7
4906,926.2000,0.0100,21.3645,86,1347.0000,7
4907,1078.9000,0.0100,18.4290,89,1347.0000,7
4908,81.2000,0.0100,11.7069,20,1347.0000,5
4909,1068.1000,0.0100,20.0322,92,1347.0000,7
4910,1043.3000,0.0100,17.8245,95,1347.0000,7
4911,508.0000,0.0100,22.2913,53,1347.0000,7
4912,67.4000,0.0100,25.8114,19,1347.0000,5
4913,67.4000,0.0100,17.8212,19,1347.0000,5
4914,84.7000,0.0100,12.6014,16,1347.0000,5
4915,1058.2000,0.0100,20.5202,86,1347.0000,7
4916,65.3000,0.0100,18.3360,19,1347.0000,5
4917,84.7000,0.0100,25.3019,16,1347.0000,5
4918,304.2000,0.0100,22.0368,41,1347.0000,7
4919,904.9000,0.0100,23.6222,74,1347.0000,7
4920,905.5000,0.0100,23.4734,73,1347.0000,7
4921,81.2000,0.0100,30.3605,20,1347.0000,5
4922,84.7000,0.0100,20.5860,16,1347.0000,5
4923,84.7000,0.0100,17.6868,16,1347.0000,5
4924,84.7000,0.0100,15.4550,16,1347.0000,5
4925,84.7000,0.0100,17.9346,16,1347.0000,5
4926,82.3000,0.0100,24.6598,20,1347.0000,5
4927,81.2000,0.0100,14.6836,20,1347.0000,5
4928,81.2000,0.0100,13.2506,20,1347.0000,5
4929,722.0000,0.0100,21.4190,63,1347.0000,7
4930,84.7000,0.0100,16.2388,16,1347.0000,5
4931,84.7000,0.0100,20.6573,16,1347.0000,5
4932,644.4000,0.0100,30.1962,69,1347.0000,7
4933,1046.9000,0.0100,24.3641,89,1347.0000,7
4934,1035.2000,0.0100,24.6583,96,1347.0000,7
4935,84.7000,0.0100,22.5360,16,1347.0000,5
4936,84.7000,0.0100,22.4823,16,1347.0000,5
4937,901.2000,0.0100,22.4934,76,1347.0000,7
4938,84.7000,0.0100,25.8990,16,1347.0000,5
4939,84.7000,0.0100,24.8347,16,1347.0000,5
4940,84.7000,0.0100,21.7352,16,1347.0000,5
4941,84.7000,0.0100,19.2544,16,1347.0000,5
